reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2023-10-21,wk inc flu hosp,2023-10-21,39,quantile,0.85,42.51422810793952,0
2023-10-21,wk inc flu hosp,2023-10-21,39,quantile,0.9,51.80471106135405,0
2023-10-21,wk inc flu hosp,2023-10-21,39,quantile,0.95,66.16031790763131,0
2023-10-21,wk inc flu hosp,2023-10-21,39,quantile,0.975,81.63058865530085,0
2023-10-21,wk inc flu hosp,2023-10-21,39,quantile,0.99,100.69756966659538,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.01,0,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.025,0,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.05,0,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.1,0,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.15,0,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.2,0,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.25,0,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.3,0,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.35,0,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.4,0,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.45,0,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.5,1.1333081262620683,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.55,3.4884904628807263,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.6,5.748177586324866,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.65,8.196546373736401,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.7,10.977397000666553,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.75,13.663885039865754,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.8,16.84947960566558,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.85,20.84021613720011,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.9,25.79877452865561,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.95,33.18807067425906,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.975,39.97888799413271,0
2023-10-21,wk inc flu hosp,2023-10-21,40,quantile,0.99,47.59560368370089,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.01,0,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.025,0,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.05,0,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.1,0,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.15,0,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.2,0,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.25,0,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.3,0,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.35,0,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.4,0,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.45,0,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.5,0.482429894685191,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.55,1.3890303016410714,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.6,2.3619909330869113,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.65,3.215537475609683,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.7,4.308068445933385,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.75,5.368175280383385,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.8,6.580129549191272,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.85,8.057925766713577,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.9,9.881015804309255,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.95,12.589037771716796,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.975,15.351104999544736,0
2023-10-21,wk inc flu hosp,2023-10-21,41,quantile,0.99,18.05973488068892,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.01,0,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.025,0,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.05,0,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.1,0,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.15,0,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.2,0,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.25,0,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.3,0,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.35,0,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.4,0,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.45,0.965518545608326,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.5,3.180449285325543,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.55,5.416960652322823,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.6,7.783397213421922,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.65,10.37202770474573,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.7,12.810972117335115,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.75,15.778886560840608,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.8,19.01279732531224,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.85,23.001419676934862,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.9,27.941197994826418,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.95,35.90064164670039,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.975,41.579888615953195,0
2023-10-21,wk inc flu hosp,2023-10-21,42,quantile,0.99,48.43399764902728,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.01,0,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.025,0,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.05,0,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.1,0,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.15,0,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.2,0,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.25,0,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.3,0,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.35,0,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.4,0,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.45,0.02820120250175058,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.5,0.21935986963948056,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.55,0.39998237934583286,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.6,0.5922462947771864,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.65,0.7785167168202001,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.7,0.9767345280897176,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.75,1.1675582427532982,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.8,1.410974982195205,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.85,1.6516435805758332,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.9,2.0063987845594053,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.95,2.4925960992211342,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.975,2.930515178021077,0
2023-10-21,wk inc flu hosp,2023-10-21,44,quantile,0.99,3.4212011929420085,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.01,0,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.025,0,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.05,0,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.1,0,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.15,0,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.2,0,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.25,0,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.3,0,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.35,0.04797077030466937,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.4,0.9926770527157406,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.45,1.9205833915480723,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.5,2.875704829595063,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.55,3.7869815483053473,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.6,4.73306267063321,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.65,5.79903778303197,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.7,6.80750174767101,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.75,7.931436780075739,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.8,9.092574073022856,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.85,10.54082827736799,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.9,12.422808510913471,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.95,15.060856424462372,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.975,17.235804374126243,0
2023-10-21,wk inc flu hosp,2023-10-21,45,quantile,0.99,19.94558367190667,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.01,0,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.025,0,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.05,0,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.1,0,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.15,0,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.2,0,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.25,0,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.3,0,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.35,0,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.4,0,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.45,0.1689092254167659,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.5,0.5062033096380019,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.55,0.8513169905599516,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.6,1.215864589694432,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.65,1.5653474639709857,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.7,1.8880803144010825,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.75,2.253873854243097,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.8,2.66211042889003,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.85,3.1778888840845823,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.9,3.818991437167162,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.95,4.892718969040874,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.975,5.69907545943274,0
2023-10-21,wk inc flu hosp,2023-10-21,46,quantile,0.99,6.69430964822825,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.01,0,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.025,0,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.05,0,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.1,0,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.15,0,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.2,0,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.25,0,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.3,0,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.35,0,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.4,0,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.45,0.8345848884961258,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.5,2.083043449857315,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.55,3.532847566292561,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.6,4.999009108817289,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.65,6.523353474337061,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.7,8.068128630840844,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.75,9.784138648940264,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.8,11.593608626160291,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.85,13.97391434984701,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.9,16.7094870155741,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.95,21.231143184384084,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.975,25.110444377516444,0
2023-10-21,wk inc flu hosp,2023-10-21,47,quantile,0.99,29.660903978486388,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.01,0,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.025,0,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.05,0,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.1,0,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.15,0,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.2,0,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.25,0,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.3,0,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.35,0,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.4,4.126839254976402,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.45,8.780670922077606,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.5,13.172996047137932,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.55,17.949507053607352,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.6,22.64212304405486,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.65,27.25656991954718,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.7,32.748434041301806,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.75,37.74584367879983,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.8,43.77472950729555,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.85,51.25230582929104,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.9,60.46616418305817,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.95,74.88418814453482,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.975,85.19925266201447,0
2023-10-21,wk inc flu hosp,2023-10-21,48,quantile,0.99,97.6779421462414,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.01,0,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.025,0,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.05,0,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.1,0,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.15,0,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.2,0,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.25,0,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.3,0,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.35,0,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.4,0,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.45,0.148968931168439,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.5,0.4233528721142139,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.55,0.7005833951591621,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.6,0.967634911360424,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.65,1.245189804661376,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.7,1.5716299621686023,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.75,1.918575005420124,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.8,2.2695563103181993,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.85,2.6622936499348477,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.9,3.1420276804598166,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.95,3.829497251101209,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.975,4.644680419819396,0
2023-10-21,wk inc flu hosp,2023-10-21,49,quantile,0.99,5.4537211976206645,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.01,0,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.025,0,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.05,0,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.1,0,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.15,0,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.2,0,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.25,0,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.3,0,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.35,0,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.4,0,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.45,0.09812435122815356,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.5,0.323363109192006,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.55,0.5653468386516167,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.6,0.8103434230224007,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.65,1.0628196377337606,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.7,1.3271287648792944,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.75,1.5902374646259958,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.8,1.909450324926801,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.85,2.240083745028058,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.9,2.734246142396829,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.95,3.4514338143405743,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.975,4.082213029635691,0
2023-10-21,wk inc flu hosp,2023-10-21,50,quantile,0.99,4.652894827521207,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.01,0,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.025,0,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.05,0,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.1,0,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.15,0,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.2,0,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.25,0,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.3,0,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.35,0.20460019650736425,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.4,1.4890569838338243,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.45,2.8385262614613698,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.5,4.02479900619622,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.55,5.413603782985953,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.6,6.784191486742479,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.65,8.149005745963812,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.7,9.49559637215165,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.75,11.079634822560813,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.8,12.725402202280836,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.85,14.778203341947764,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.9,17.5120301590025,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.95,21.50897483556002,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.975,24.56362831602821,0
2023-10-21,wk inc flu hosp,2023-10-21,51,quantile,0.99,28.108797778534797,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.01,0,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.025,0,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.05,0,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.1,0,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.15,0,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.2,0,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.25,0,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.3,0,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.35,0,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.4,0,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.45,0,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.5,0.2178248699877698,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.55,1.600885876096101,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.6,2.8967848234051874,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.65,4.324957791810666,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.7,5.7411998355085005,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.75,7.357500047737444,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.8,9.148118685777828,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.85,11.140891819985152,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.9,13.661948517906437,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.95,17.22529769734712,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.975,20.355509489263493,0
2023-10-21,wk inc flu hosp,2023-10-21,53,quantile,0.99,23.96242087808416,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.01,0,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.025,0,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.05,0,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.1,0,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.15,0,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.2,0,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.25,0,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.3,0,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.35,0,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.4,0,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.45,0.4822211584803135,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.5,1.2006030605476106,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.55,1.9658275936789016,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.6,2.815462640563495,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.65,3.5794330746675267,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.7,4.454738390996532,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.75,5.281297800870283,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.8,6.33546424512449,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.85,7.682051644834697,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.9,9.331232432350095,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.95,12.090756515508474,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.975,14.563499217035078,0
2023-10-21,wk inc flu hosp,2023-10-21,54,quantile,0.99,17.999663400909995,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.01,0,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.025,0,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.05,0,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.1,0,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.15,0,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.2,0,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.25,0,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.3,0,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.35,0,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.4,0,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.45,0,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.5,0.7304404749281665,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.55,1.6979392805096476,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.6,2.622713629148618,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.65,3.5846140920240055,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.7,4.629638364909243,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.75,5.717141465757074,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.8,7.144075501813919,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.85,8.55143600465095,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.9,10.357783785565896,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.95,12.949395033828852,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.975,15.254169869460585,0
2023-10-21,wk inc flu hosp,2023-10-21,55,quantile,0.99,17.501019188064614,0
2023-10-21,wk inc flu hosp,2023-10-21,56,quantile,0.01,0,0
2023-10-21,wk inc flu hosp,2023-10-21,56,quantile,0.025,0,0
2023-10-21,wk inc flu hosp,2023-10-21,56,quantile,0.05,0,0
2023-10-21,wk inc flu hosp,2023-10-21,56,quantile,0.1,0,0
2023-10-21,wk inc flu hosp,2023-10-21,56,quantile,0.15,0,0
2023-10-21,wk inc flu hosp,2023-10-21,56,quantile,0.2,0,0
2023-10-21,wk inc flu hosp,2023-10-21,56,quantile,0.25,0,0
2023-10-21,wk inc flu hosp,2023-10-21,56,quantile,0.3,0,0
2023-10-21,wk inc flu hosp,2023-10-21,56,quantile,0.35,0,0
